LineId;NormalizedAngle;EntryPointX;EntryPointY;EntryAngle;ConfidenceScore;AmbiguityProb;NeedsReview;RuleApplied
230;90;-34700.426;78872.7708;90;0.9999793767929077;0.34538930654525757;False;"EntryScorer; BaseModel"
231;90;-28928.4351;49387.5829;90;0.9999874830245972;0.42201533913612366;False;"EntryScorer; BaseModel"
232;90;-28928.4351;64181.5646;90;0.9999797344207764;0.39849570393562317;False;"EntryScorer; BaseModel"
233;90;-28928.4351;69528.7891;270;0.9999996423721313;0.3121062219142914;False;"EntryScorer; BaseModel"
234;90;-28928.4351;78872.7708;90;0.9999794960021973;0.34538906812667847;False;"EntryScorer; BaseModel"
235;0;-16262.7503;39006.6658;180;0.668327808380127;0.9303313493728638;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
236;90;-17384.4534;38519.6042;270;0.9999997615814209;0.39684027433395386;False;"EntryScorer; BaseModel"
237;90;-17384.4534;49387.5829;90;0.9999904632568359;0.4220133423805237;False;"EntryScorer; BaseModel"
238;90;-17384.4534;54837.5829;270;0.9996781349182129;0.29443642497062683;False;"EntryScorer; BaseModel"
239;90;-17384.4534;64181.5646;90;0.9997463822364807;0.3559468686580658;False;"EntryScorer; BaseModel"
240;90;-17384.4534;69528.7891;270;0.9999982118606567;0.31210455298423767;False;"EntryScorer; BaseModel"
241;90;-17384.4534;78872.7708;90;0.999984622001648;0.34538063406944275;False;"EntryScorer; BaseModel"
242;90;-19308.4504;38519.6042;270;0.9999998807907104;0.3968401253223419;False;"EntryScorer; BaseModel"
243;90;-19308.4504;49387.5829;90;0.99998939037323;0.42201370000839233;False;"EntryScorer; BaseModel"
244;90;-19308.4504;54837.5829;270;0.9999991655349731;0.3333570063114166;False;"EntryScorer; BaseModel"
245;90;-19308.4504;64181.5646;90;0.9999847412109375;0.39848846197128296;False;"EntryScorer; BaseModel"
246;90;-19308.4504;69528.7891;270;0.9999990463256836;0.31210485100746155;False;"EntryScorer; BaseModel"
247;90;-19308.4504;78872.7708;90;0.999984622001648;0.34538185596466064;False;"EntryScorer; BaseModel"
248;90;-21232.4473;38519.6042;270;1.0;0.39684033393859863;False;"EntryScorer; BaseModel"
249;90;-21232.4473;49387.5829;90;0.9999874830245972;0.4220166802406311;False;"EntryScorer; BaseModel"
250;90;-21232.4473;54837.5829;270;0.9999995231628418;0.3333576023578644;False;"EntryScorer; BaseModel"
251;90;-21232.4473;64181.5646;90;0.9999815225601196;0.3984924256801605;False;"EntryScorer; BaseModel"
252;90;-21232.4473;69528.7891;270;0.9999995231628418;0.3121054172515869;False;"EntryScorer; BaseModel"
253;90;-21232.4473;78872.7708;90;0.9999812841415405;0.34538573026657104;False;"EntryScorer; BaseModel"
254;90;-23156.4443;38519.6042;270;1.0;0.39684033393859863;False;"EntryScorer; BaseModel"
255;90;-23156.4443;49387.5829;90;0.9999868869781494;0.4220178723335266;False;"EntryScorer; BaseModel"
256;90;-23156.4443;54837.5829;270;0.9999996423721313;0.33335819840431213;False;"EntryScorer; BaseModel"
257;90;-23156.4443;64181.5646;90;0.9999805688858032;0.39849406480789185;False;"EntryScorer; BaseModel"
258;90;-23156.4443;69528.7891;270;0.9999996423721313;0.31210583448410034;False;"EntryScorer; BaseModel"
259;90;-23156.4443;78872.7708;90;0.9999803304672241;0.34538763761520386;False;"EntryScorer; BaseModel"
260;90;-27004.4382;38519.6042;270;0.9999998807907104;0.3968401253223419;False;"EntryScorer; BaseModel"
261;90;-27004.4382;49387.5829;90;0.9999901056289673;0.4220127761363983;False;"EntryScorer; BaseModel"
262;90;-27004.4382;54837.5829;270;0.9999985694885254;0.3333570063114166;False;"EntryScorer; BaseModel"
263;90;-27004.4382;64181.5646;90;0.9999855756759644;0.39848706126213074;False;"EntryScorer; BaseModel"
264;90;-27004.4382;69528.7891;270;0.9999984502792358;0.3121046721935272;False;"EntryScorer; BaseModel"
265;90;-27004.4382;78872.7708;90;0.9999855756759644;0.34538036584854126;False;"EntryScorer; BaseModel"
266;90;-25080.4412;38519.6042;270;0.9999998807907104;0.3968401253223419;False;"EntryScorer; BaseModel"
267;90;-25080.4412;49387.5829;90;0.9999891519546509;0.42201438546180725;False;"EntryScorer; BaseModel"
268;90;-25080.4412;54837.5829;270;0.9999992847442627;0.3333573341369629;False;"EntryScorer; BaseModel"
269;90;-25080.4412;64181.5646;90;0.9999841451644897;0.39848893880844116;False;"EntryScorer; BaseModel"
270;90;-25080.4412;69528.7891;270;0.9999991655349731;0.3121047914028168;False;"EntryScorer; BaseModel"
271;90;-25080.4412;78872.7708;90;0.9999839067459106;0.345382422208786;False;"EntryScorer; BaseModel"
272;0;-14738.7533;40930.6627;0;0.5555179715156555;0.8345745801925659;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
273;0;-14738.7533;42854.6597;0;0.5551132559776306;0.8268077373504639;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
274;0;-14738.7533;46702.6536;0;0.5493332743644714;0.8240193128585815;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
275;0;-14738.7533;48626.6506;0;0.560781717300415;0.9518603086471558;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
276;0;-16262.7503;55600.6475;180;0.644762396812439;0.942298948764801;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
277;0;-14738.7533;57524.6445;0;0.5543761253356934;0.8302267789840698;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
278;0;-14738.7533;63296.6353;0;0.5620845556259155;0.9576409459114075;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
279;0;-16222.4549;70290.7875;180;0.6460331082344055;0.9375145435333252;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
280;0;-14698.458;72214.7845;0;0.5554653406143188;0.8214136362075806;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
281;0;-14698.458;74138.7814;0;0.5548062324523926;0.8164329528808594;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
282;0;-14698.458;76062.7784;0;0.5549578666687012;0.8167255520820618;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
283;0;-13987.1519;191750.0514;0;0.9671459197998047;0.5674021244049072;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
284;0;-13987.1519;193674.0484;0;0.9678868055343628;0.3751770853996277;False;"EntryScorer; BaseModel"
285;0;-13987.1519;197522.0423;0;0.9662644267082214;0.3738453984260559;False;"EntryScorer; BaseModel"
286;0;-13987.1519;199446.0392;0;0.9670243859291077;0.37444502115249634;False;"EntryScorer; BaseModel"
287;0;-13987.1519;201370.0362;0;0.9668272733688354;0.553802490234375;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
288;0;-13987.1519;208360.3814;0;0.9685238599777222;0.5863754749298096;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
289;0;-13987.1519;210284.3784;0;0.9647793769836426;0.372783362865448;False;"EntryScorer; BaseModel"
290;0;-13987.1519;164609.9669;0;0.9631690382957458;0.37183645367622375;False;"EntryScorer; BaseModel"
291;0;-13987.1519;166533.9638;0;0.9687355756759644;0.3759576976299286;False;"EntryScorer; BaseModel"
292;0;-13987.1519;168457.9608;0;0.9687355756759644;0.5894721746444702;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
293;90;-47457.0986;174669.9593;270;1.0;0.37665462493896484;False;"EntryScorer; BaseModel"
294;90;-47457.0986;190988.053;270;0.9999616146087646;0.3351689279079437;False;"EntryScorer; BaseModel"
295;90;-47457.0986;207598.383;270;0.9999616146087646;0.3351689279079437;False;"EntryScorer; BaseModel"
296;90;-47457.0986;227071.6986;270;1.0;0.37673595547676086;False;"EntryScorer; BaseModel"
297;90;-47457.0986;244854.4438;270;0.9182435274124146;0.9468172788619995;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
298;90;-62849.0742;174669.9593;270;0.9999994039535522;0.3766542375087738;False;"EntryScorer; BaseModel"
299;90;-62849.0742;190988.053;270;0.999360978603363;0.33513951301574707;False;"EntryScorer; BaseModel"
300;90;-62849.0742;207598.383;270;0.999360978603363;0.33513951301574707;False;"EntryScorer; BaseModel"
301;90;-62849.0742;227071.6986;270;0.9999994039535522;0.3766985833644867;False;"EntryScorer; BaseModel"
302;90;-62849.0742;244854.4438;270;0.8230629563331604;0.9468566179275513;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
303;0;-80925.6068;250388.4331;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
304;0;-23607.1367;250388.4331;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
305;0;-80925.6068;248464.4362;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
306;0;-23607.1367;248464.4362;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
307;0;-80925.6068;246540.4392;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
308;0;-23607.1367;246540.4392;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
309;0;-80925.6068;238642.4453;180;0.9604344367980957;0.2863558828830719;False;"EntryScorer; BaseModel"
310;0;-23607.1367;238642.4453;0;0.9627495408058167;0.49212226271629333;False;"EntryScorer; BaseModel"
311;0;-80925.6068;236718.4484;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
312;0;-23607.1367;236718.4484;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
313;0;-80925.6068;234794.4514;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
314;0;-23607.1367;234794.4514;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
315;0;-80925.6068;232870.4545;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
316;0;-23607.1367;232870.4545;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
317;0;-80925.6068;230946.4575;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
318;0;-23607.1367;230946.4575;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
319;0;-80925.6068;229022.4606;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
320;0;-23607.1367;229022.4606;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
321;0;-80925.6068;220859.7001;180;0.9604344367980957;0.2863558828830719;False;"EntryScorer; BaseModel"
322;0;-23607.1367;220859.7001;0;0.9627495408058167;0.49212226271629333;False;"EntryScorer; BaseModel"
323;0;-80925.6068;218935.7031;180;0.9598263502120972;0.08584149926900864;False;"EntryScorer; BaseModel"
324;0;-23607.1367;218935.7031;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
325;0;-80925.6068;217011.7062;180;0.9604344367980957;0.27210313081741333;False;"EntryScorer; BaseModel"
326;0;-23607.1367;217011.7062;0;0.9627495408058167;0.2927939295768738;False;"EntryScorer; BaseModel"
327;0;-80925.6068;213759.0679;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
328;0;-80925.6068;211835.0709;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
329;0;-80925.6068;209911.074;180;0.9569793343544006;0.2710239291191101;False;"EntryScorer; BaseModel"
330;0;-80925.6068;207987.077;180;0.9487854838371277;0.3160962462425232;False;"EntryScorer; BaseModel"
331;0;-80925.6068;201386.3845;180;0.9560932517051697;0.28349560499191284;False;"EntryScorer; BaseModel"
332;0;-80925.6068;199462.3875;180;0.9575122594833374;0.2710930109024048;False;"EntryScorer; BaseModel"
333;0;-80925.6068;197538.3906;180;0.9559776186943054;0.27089723944664;False;"EntryScorer; BaseModel"
334;0;-80925.6068;195614.3936;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
335;0;-80925.6068;193690.3967;180;0.9592312574386597;0.2713252604007721;False;"EntryScorer; BaseModel"
336;0;-80925.6068;191766.3997;180;0.957755982875824;0.2835528552532196;False;"EntryScorer; BaseModel"
337;0;-80925.6068;184776.0545;180;0.9592416882514954;0.2854990065097809;False;"EntryScorer; BaseModel"
338;0;-80925.6068;182852.0575;180;0.9577667713165283;0.2711265981197357;False;"EntryScorer; BaseModel"
339;0;-80925.6068;180928.0606;180;0.9601997137069702;0.2714628577232361;False;"EntryScorer; BaseModel"
340;0;-80925.6068;179004.0636;180;0.9599733352661133;0.27143025398254395;False;"EntryScorer; BaseModel"
341;0;-80925.6068;177080.0667;180;0.9594758152961731;0.2713596224784851;False;"EntryScorer; BaseModel"
342;0;-80925.6068;175156.0697;180;0.9601997137069702;0.31799861788749695;False;"EntryScorer; BaseModel"
343;0;-80925.6068;167906.0697;180;0.9604344367980957;0.27189067006111145;False;"EntryScorer; BaseModel"
344;0;-80925.6068;165982.0728;180;0.9604344367980957;0.27149707078933716;False;"EntryScorer; BaseModel"
345;0;-80925.6068;164058.0758;180;0.9542194604873657;0.2706850469112396;False;"EntryScorer; BaseModel"
346;0;-80925.6068;162134.0789;180;0.9531919956207275;0.2720823585987091;False;"EntryScorer; BaseModel"
347;90;-32065.1229;174669.9593;270;0.9999390840530396;0.33518892526626587;False;"EntryScorer; BaseModel"
348;90;-32065.1229;190988.053;270;0.9999610185623169;0.3351685702800751;False;"EntryScorer; BaseModel"
349;90;-32065.1229;207598.383;270;0.9999390840530396;0.8399769067764282;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
350;90;-32065.1229;227071.6986;270;1.0;0.3767276406288147;False;"EntryScorer; BaseModel"
351;90;-32065.1229;244854.4438;270;0.9169055223464966;0.9468172788619995;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
352;90;-16673.1473;174669.9593;270;0.9999289512634277;0.3351665139198303;False;"EntryScorer; BaseModel"
353;90;-16673.1473;185538.053;90;0.9994787573814392;0.3351523280143738;False;"EntryScorer; BaseModel"
354;90;-16673.1473;190988.053;270;1.0;0.37665295600891113;False;"EntryScorer; BaseModel"
355;90;-16673.1473;202148.383;90;0.9999979734420776;0.37665408849716187;False;"EntryScorer; BaseModel"
356;90;-16673.1473;207598.383;270;0.9999417066574097;0.3361043334007263;False;"EntryScorer; BaseModel"
357;0;-13987.1519;175139.7214;0;0.9686169028282166;0.7939890027046204;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
358;0;-13987.1519;177063.7184;0;0.9680105447769165;0.3752870261669159;False;"EntryScorer; BaseModel"
359;0;-13987.1519;180911.7123;0;0.9686169028282166;0.37584465742111206;False;"EntryScorer; BaseModel"
360;0;-13987.1519;182835.7092;0;0.967151403427124;0.37454915046691895;False;"EntryScorer; BaseModel"
361;0;-13987.1519;184759.7062;0;0.967892050743103;0.5674096345901489;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
362;90;-78241.0498;161399.7444;270;0.9999669790267944;0.5846936702728271;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
363;90;-78241.0498;174669.8442;270;0.9999995231628418;0.3766176998615265;False;"EntryScorer; BaseModel"
364;90;-78241.0498;190988.053;270;0.9993778467178345;0.3351675868034363;False;"EntryScorer; BaseModel"
365;90;-78241.0498;207598.383;270;0.9993778467178345;0.3351675868034363;False;"EntryScorer; BaseModel"
366;90;-78241.0498;227071.6986;270;0.9999994039535522;0.37673771381378174;False;"EntryScorer; BaseModel"
367;90;-78241.0498;244854.4438;270;0.8300957083702087;0.9468936920166016;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
368;90;-72469.0589;161399.8595;270;0.9999963045120239;0.5842728018760681;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
369;90;-72469.0589;169219.9593;90;0.9999097585678101;0.3766831159591675;False;"EntryScorer; BaseModel"
370;90;-72469.0589;174669.9593;270;0.9999995231628418;0.3766542971134186;False;"EntryScorer; BaseModel"
371;90;-72469.0589;185538.053;90;0.999958872795105;0.376652330160141;False;"EntryScorer; BaseModel"
372;90;-72469.0589;190988.053;270;0.9999996423721313;0.37665456533432007;False;"EntryScorer; BaseModel"
373;90;-72469.0589;202148.383;90;0.9999648332595825;0.3766518831253052;False;"EntryScorer; BaseModel"
374;90;-72469.0589;207598.383;270;0.9993669390678406;0.3351399004459381;False;"EntryScorer; BaseModel"
375;90;-72469.0589;221621.6986;90;0.9981557726860046;0.3350802958011627;False;"EntryScorer; BaseModel"
376;90;-72469.0589;227071.6986;270;0.9999998807907104;0.37665295600891113;False;"EntryScorer; BaseModel"
377;90;-72469.0589;239404.4438;90;0.9999717473983765;0.3766518831253052;False;"EntryScorer; BaseModel"
378;90;-72469.0589;244854.4438;270;0.9745014905929565;0.9557309150695801;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
379;90;-72469.0589;251150.4316;90;0.7706745266914368;0.9911378026008606;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
380;90;-70545.062;161399.8595;270;0.9999963045120239;0.5842727422714233;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
381;90;-70545.062;169219.9593;90;0.9999097585678101;0.3766831159591675;False;"EntryScorer; BaseModel"
382;90;-70545.062;174669.9593;270;0.9999995231628418;0.3766542971134186;False;"EntryScorer; BaseModel"
383;90;-70545.062;185538.053;90;0.9999587535858154;0.37665221095085144;False;"EntryScorer; BaseModel"
384;90;-70545.062;190988.053;270;0.9999996423721313;0.37665456533432007;False;"EntryScorer; BaseModel"
385;90;-70545.062;202148.383;90;0.9999648332595825;0.3766518831253052;False;"EntryScorer; BaseModel"
386;90;-70545.062;207598.383;270;0.9993663430213928;0.3351399004459381;False;"EntryScorer; BaseModel"
387;90;-70545.062;227071.6986;270;0.9999998807907104;0.37665295600891113;False;"EntryScorer; BaseModel"
388;90;-70545.062;239404.4438;90;0.9999717473983765;0.3766518831253052;False;"EntryScorer; BaseModel"
389;90;-70545.062;244854.4438;270;0.974391758441925;0.9557312726974487;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
390;90;-70545.062;251150.4316;90;0.7700412273406982;0.991142749786377;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
391;90;-68621.065;161399.8595;270;0.9999963045120239;0.5842728018760681;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
392;90;-68621.065;169219.9593;90;0.9999097585678101;0.3766832649707794;False;"EntryScorer; BaseModel"
393;90;-68621.065;174669.9593;270;0.9999995231628418;0.3766542971134186;False;"EntryScorer; BaseModel"
394;90;-68621.065;185538.053;90;0.999958872795105;0.376652330160141;False;"EntryScorer; BaseModel"
395;90;-68621.065;190988.053;270;0.9999996423721313;0.37665456533432007;False;"EntryScorer; BaseModel"
396;90;-68621.065;202148.383;90;0.9999648332595825;0.3766518831253052;False;"EntryScorer; BaseModel"
397;90;-68621.065;221621.6986;90;0.9981599450111389;0.3350805640220642;False;"EntryScorer; BaseModel"
398;90;-68621.065;227071.6986;270;0.9999998807907104;0.37665295600891113;False;"EntryScorer; BaseModel"
399;90;-68621.065;239404.4438;90;0.999971866607666;0.3766520023345947;False;"EntryScorer; BaseModel"
400;90;-68621.065;244854.4438;270;0.9746151566505432;0.9557306170463562;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
401;90;-68621.065;251150.4316;90;0.7713072299957275;0.9911330342292786;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
402;90;-66697.0681;161399.8595;270;0.9999964237213135;0.5842732191085815;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
403;90;-66697.0681;169219.9593;90;0.9999097585678101;0.37668344378471375;False;"EntryScorer; BaseModel"
404;90;-66697.0681;174669.9593;270;0.9999995231628418;0.3766544759273529;False;"EntryScorer; BaseModel"
405;90;-66697.0681;185538.053;90;0.9999589920043945;0.3766522705554962;False;"EntryScorer; BaseModel"
406;90;-66697.0681;190988.053;270;0.9999996423721313;0.37665456533432007;False;"EntryScorer; BaseModel"
407;90;-66697.0681;202148.383;90;0.9999649524688721;0.3766520023345947;False;"EntryScorer; BaseModel"
408;90;-66697.0681;207598.383;270;0.9993695616722107;0.3351401090621948;False;"EntryScorer; BaseModel"
409;90;-66697.0681;221621.6986;90;0.9981745481491089;0.3350813686847687;False;"EntryScorer; BaseModel"
410;90;-66697.0681;227071.6986;270;0.9999998807907104;0.37665295600891113;False;"EntryScorer; BaseModel"
411;90;-66697.0681;239404.4438;90;0.999971866607666;0.3766520023345947;False;"EntryScorer; BaseModel"
